finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_21	cursor-specialist-testing-output.txt	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_22	cursor-specialist-testing-output.txt	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_23	cursor-specialist-testing-output.txt	rejected	NO	true	nit	good	false	codex-validity	NO	true	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
FINDING_24	codex-specialist-testing-output.txt	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_25	codex-specialist-testing-output.txt	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_26	codex-specialist-testing-output.txt	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_27	dyn-dyn-checks-identity-output.txt	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_28	dyn-dyn-checks-identity-output.txt	accepted	NO	partially-true	minor	adequate	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_29	dyn-dyn-checks-identity-output.txt	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	true	minor	excellent	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_30	dyn-dyn-checks-identity-output.txt	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
FINDING_31	dyn-dyn-checks-identity-output.txt	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
FINDING_32	dyn-dyn-checks-identity-output.txt	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	oos
FINDING_33	dyn-dyn-checks-identity-output.txt	rejected	NO	true	minor	adequate	false	codex-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
