finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_18	dyn-merge-log-path-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true		no-fix	true	cursor-pragmatism	oos
FINDING_19	dyn-merge-log-path-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_20	dyn-merge-log-path-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_21	dyn-merge-log-path-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true		no-fix	true	cursor-pragmatism	oos
FINDING_22	dyn-manifest-reconcile-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_23	dyn-manifest-reconcile-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
FINDING_24	dyn-manifest-reconcile-output.txt	rejected	NO	true		adequate	true	cursor-validity	NO	true	minor	adequate	false	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	oos
FINDING_25	dyn-audit-tolerance-output.txt	rejected	NO	true		no-fix	true	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true		no-fix	true	cursor-pragmatism	oos
FINDING_26	dyn-audit-tolerance-output.txt	rejected	NO	true		weak	true	cursor-validity	NO	partially-true	nit	weak	false	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_27	dyn-audit-tolerance-output.txt	accepted	NO	true		adequate	true	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
